敍 敘
擧 舉
羣 群
峯 峰
响 響
携 攜
国 國
腾 騰
讯 訊
龙 龍
许 許
翘 翹
颖 穎
纬 緯
产 產
宝 寶
数 數
邮 郵
会 會
验 驗
卧 臥
开 開
习 習
双 雙
潜 潛
钢 鋼
学 學
华 華
经 經
顾 顧
吴 吳
陈 陳
联 聯
来 來
剥 剝
参 參
厕 廁
掺 摻
颤 顫
长 長
称 稱
传 傳
单 單
弹 彈
调 調
读 讀
顿 頓
恶 惡
盖 蓋
镐 鎬
给 給
龟 龜
还 還
夹 夾
贾 賈
槛 檻
脚 腳
颈 頸
觉 覺
壳 殼
乐 樂
俩 倆
陆 陸
绿 綠
纶 綸
络 絡
没 沒
疟 瘧
区 區
术 術
谁 誰
说 說
缩 縮
驮 馱
涡 渦
戏 戲
厦 廈
吓 嚇
纤 纖
挟 挾
寻 尋
凿 鑿
择 擇
轧 軋
赚 賺
着 著
办 辦
绊 絆
帮 幫
伧 傖
边 邊
编 編
贬 貶
变 變
偻 僂
诶 誒
镑 鎊
谤 謗
饱 飽
报 報
鲍 鮑
辈 輩
贝 貝
罢 罷
摆 擺
败 敗
颁 頒
绑 綁
钡 鋇
狈 狽
备 備
惫 憊
绷 繃
掴 摑
毕 畢
笔 筆
呗 唄
阏 閼
阚 闞
泷 瀧
泺 濼
浍 澮
浒 滸
渑 澠
骀 駘
骠 驃
缪 繆
珲 琿
枞 樅
栎 櫟
桧 檜
槟 檳
贲 賁
焘 燾
禅 禪
钯 鈀
钿 鈿
铊 鉈
铛 鐺
铤 鋌
铫 銚
镡 鐔
鹄 鵠
颉 頡
颌 頜
糁 糝
酾 釃
靓 靚
龈 齦
黾 黽
鲭 鯖
鹘 鶻
争 爭
饧 餳
蓝 藍
皑 皚
蔼 藹
碍 礙
爱 愛
袄 襖
坝 壩
毙 斃
币 幣
闭 閉
辩 辯
辫 辮
标 標
瘪 癟
濒 瀕
滨 濱
宾 賓
摈 擯
饼 餅
拨 撥
钵 缽
铂 鉑
驳 駁
补 補
财 財
惭 慚
惨 慘
灿 燦
苍 蒼
舱 艙
仓 倉
尔 爾
沧 滄
侧 側
册 冊
测 測
层 層
诧 詫
搀 攙
蝉 蟬
馋 饞
谗 讒
缠 纏
阐 闡
场 場
偿 償
肠 腸
畅 暢
钞 鈔
车 車
衬 襯
撑 撐
惩 懲
诚 誠
骋 騁
迟 遲
驰 馳
齿 齒
炽 熾
宠 寵
畴 疇
踌 躊
筹 籌
绸 綢
橱 櫥
厨 廚
锄 鋤
雏 雛
础 礎
储 儲
处 處
疮 瘡
闯 闖
创 創
锤 錘
辞 辭
词 詞
赐 賜
聪 聰
囱 囪
从 從
丛 叢
蹿 躥
窜 竄
错 錯
达 達
带 帶
贷 貸
担 擔
郸 鄲
掸 撣
胆 膽
惮 憚
诞 誕
当 當
挡 擋
档 檔
捣 搗
岛 島
祷 禱
导 導
灯 燈
邓 鄧
敌 敵
递 遞
缔 締
颠 顛
点 點
垫 墊
电 電
钓 釣
谍 諜
叠 疊
钉 釘
顶 頂
锭 錠
订 訂
东 東
动 動
栋 棟
冻 凍
犊 犢
独 獨
赌 賭
镀 鍍
锻 鍛
断 斷
缎 緞
兑 兌
队 隊
对 對
钝 鈍
夺 奪
鹅 鵝
额 額
讹 訛
饿 餓
饵 餌
贰 貳
罚 罰
阀 閥
钒 釩
烦 煩
贩 販
饭 飯
访 訪
纺 紡
飞 飛
诽 誹
废 廢
费 費
纷 紛
坟 墳
奋 奮
愤 憤
粪 糞
枫 楓
锋 鋒
风 風
疯 瘋
冯 馮
缝 縫
讽 諷
凤 鳳
肤 膚
辐 輻
抚 撫
辅 輔
赋 賦
负 負
讣 訃
妇 婦
缚 縛
该 該
钙 鈣
秆 稈
赣 贛
冈 岡
刚 剛
纲 綱
岗 崗
搁 擱
鸽 鴿
阁 閣
铬 鉻
个 個
龚 龔
巩 鞏
贡 貢
钩 鉤
沟 溝
购 購
够 夠
蛊 蠱
剐 剮
关 關
观 觀
馆 館
惯 慣
贯 貫
广 廣
规 規
归 歸
闺 閨
轨 軌
诡 詭
贵 貴
刽 劊
辊 輥
滚 滾
锅 鍋
过 過
骇 駭
韩 韓
汉 漢
号 號
阂 閡
鹤 鶴
贺 賀
轰 轟
鸿 鴻
壶 壺
护 護
沪 滬
哗 嘩
画 畫
话 話
欢 歡
环 環
缓 緩
换 換
唤 喚
痪 瘓
焕 煥
涣 渙
谎 謊
挥 揮
辉 輝
贿 賄
秽 穢
烩 燴
讳 諱
诲 誨
绘 繪
荤 葷
浑 渾
货 貨
祸 禍
击 擊
积 積
讥 譏
鸡 雞
绩 績
缉 緝
辑 輯
挤 擠
蓟 薊
剂 劑
济 濟
计 計
记 記
际 際
继 繼
纪 紀
荚 莢
颊 頰
钾 鉀
驾 駕
歼 殲
监 監
坚 堅
间 間
艰 艱
缄 緘
硷 礆
拣 揀
捡 撿
简 簡
俭 儉
减 減
践 踐
贱 賤
见 見
键 鍵
舰 艦
剑 劍
饯 餞
渐 漸
溅 濺
涧 澗
将 將
浆 漿
蒋 蔣
桨 槳
奖 獎
讲 講
酱 醬
胶 膠
浇 澆
骄 驕
娇 嬌
搅 攪
铰 鉸
矫 矯
侥 僥
饺 餃
缴 繳
绞 絞
轿 轎
较 較
阶 階
节 節
结 結
诫 誡
届 屆
紧 緊
锦 錦
仅 僅
谨 謹
进 進
晋 晉
烬 燼
劲 勁
荆 荊
鲸 鯨
镜 鏡
径 徑
痉 痙
竞 競
净 淨
纠 糾
厩 廄
旧 舊
驹 駒
举 舉
锯 鋸
剧 劇
鹃 鵑
绢 絹
诀 訣
绝 絕
钧 鈞
军 軍
骏 駿
凯 凱
颗 顆
课 課
垦 墾
恳 懇
抠 摳
库 庫
裤 褲
侩 儈
宽 寬
矿 礦
旷 曠
况 況
亏 虧
岿 巋
窥 窺
馈 饋
溃 潰
扩 擴
阔 闊
莱 萊
赖 賴
栏 欄
拦 攔
篮 籃
阑 闌
兰 蘭
澜 瀾
谰 讕
揽 攬
览 覽
懒 懶
缆 纜
烂 爛
滥 濫
捞 撈
劳 勞
镭 鐳
垒 壘
类 類
泪 淚
鲤 鯉
礼 禮
丽 麗
厉 厲
励 勵
砾 礫
沥 瀝
隶 隸
莲 蓮
连 連
镰 鐮
涟 漣
敛 斂
脸 臉
链 鏈
恋 戀
练 練
粮 糧
凉 涼
两 兩
辆 輛
谅 諒
疗 療
辽 遼
镣 鐐
临 臨
邻 鄰
鳞 鱗
赁 賃
龄 齡
铃 鈴
灵 靈
领 領
馏 餾
刘 劉
聋 聾
咙 嚨
笼 籠
垄 壟
拢 攏
陇 隴
楼 樓
娄 婁
搂 摟
篓 簍
芦 蘆
卢 盧
颅 顱
庐 廬
炉 爐
掳 擄
卤 鹵
赂 賂
录 錄
馿 驢
驴 驢
铝 鋁
屡 屢
缕 縷
虑 慮
滤 濾
峦 巒
挛 攣
孪 孿
滦 灤
乱 亂
抡 掄
轮 輪
伦 倫
沦 淪
论 論
罗 羅
逻 邏
锣 鑼
箩 籮
骡 騾
骆 駱
妈 媽
玛 瑪
码 碼
蚂 螞
马 馬
骂 罵
吗 嗎
买 買
麦 麥
卖 賣
迈 邁
瞒 瞞
馒 饅
蛮 蠻
满 滿
谩 謾
猫 貓
锚 錨
铆 鉚
贸 貿
镁 鎂
门 門
闷 悶
们 們
锰 錳
夣 夢
梦 夢
谜 謎
觅 覓
幂 冪
绵 綿
缅 緬
庙 廟
灭 滅
悯 憫
闽 閩
鸣 鳴
铭 銘
谬 謬
谋 謀
亩 畝
钠 鈉
纳 納
难 難
挠 撓
脑 腦
恼 惱
闹 鬧
馁 餒
拟 擬
撵 攆
酿 釀
鸟 鳥
聂 聶
啮 齧
嚙 齧
镊 鑷
镍 鎳
柠 檸
狞 獰
拧 擰
钮 鈕
纽 紐
脓 膿
浓 濃
农 農
诺 諾
欧 歐
鸥 鷗
殴 毆
呕 嘔
沤 漚
盘 盤
庞 龐
赔 賠
喷 噴
鹏 鵬
骗 騙
飘 飄
频 頻
贫 貧
凭 憑
评 評
泼 潑
颇 頗
铺 鋪
谱 譜
脐 臍
齐 齊
骑 騎
岂 豈
启 啟
弃 棄
讫 訖
牵 牽
铅 鉛
迁 遷
谦 謙
钱 錢
钳 鉗
谴 譴
堑 塹
枪 槍
呛 嗆
抢 搶
锹 鍬
桥 橋
乔 喬
侨 僑
窍 竅
窃 竊
钦 欽
寝 寢
轻 輕
倾 傾
顷 頃
请 請
庆 慶
琼 瓊
穷 窮
趋 趨
躯 軀
驱 驅
龋 齲
颧 顴
权 權
劝 勸
却 卻
鹊 鵲
让 讓
饶 饒
绕 繞
热 熱
韧 韌
认 認
纫 紉
绒 絨
软 軟
锐 銳
闰 閏
润 潤
萨 薩
鳃 鰓
赛 賽
伞 傘
丧 喪
骚 騷
扫 掃
涩 澀
杀 殺
纱 紗
筛 篩
闪 閃
陕 陝
赡 贍
缮 繕
伤 傷
赏 賞
烧 燒
绍 紹
赊 賒
摄 攝
慑 懾
设 設
绅 紳
婶 嬸
肾 腎
声 聲
绳 繩
师 師
狮 獅
湿 濕
诗 詩
时 時
蚀 蝕
实 實
识 識
驶 駛
势 勢
释 釋
饰 飾
视 視
试 試
寿 壽
兽 獸
枢 樞
输 輸
书 書
赎 贖
属 屬
树 樹
竖 豎
帅 帥
顺 順
硕 碩
烁 爍
丝 絲
饲 飼
耸 聳
怂 慫
颂 頌
讼 訟
诵 誦
擞 擻
诉 訴
肃 肅
虽 雖
绥 綏
岁 歲
孙 孫
损 損
笋 筍
琐 瑣
锁 鎖
獭 獺
挞 撻
摊 攤
贪 貪
瘫 癱
滩 灘
谭 譚
谈 談
叹 嘆
汤 湯
烫 燙
涛 濤
讨 討
誊 謄
锑 銻
题 題
条 條
贴 貼
铁 鐵
厅 廳
铜 銅
统 統
头 頭
图 圖
团 團
颓 頹
鸵 鴕
驼 駝
弯 彎
湾 灣
顽 頑
韦 韋
违 違
围 圍
为 為
潍 濰
维 維
苇 葦
伟 偉
伪 偽
谓 謂
卫 衛
温 溫
闻 聞
纹 紋
问 問
挝 撾
蜗 蝸
窝 窩
呜 嗚
钨 鎢
乌 烏
诬 誣
无 無
芜 蕪
坞 塢
雾 霧
务 務
误 誤
锡 錫
细 細
辖 轄
峡 峽
侠 俠
狭 狹
鲜 鮮
贤 賢
显 顯
险 險
现 現
献 獻
县 縣
馅 餡
宪 憲
线 線
镶 鑲
乡 鄉
详 詳
项 項
萧 蕭
嚣 囂
销 銷
啸 嘯
协 協
胁 脅
谐 諧
写 寫
泻 瀉
谢 謝
锌 鋅
衅 釁
兴 興
锈 鏽
绣 繡
虚 虛
叙 敘
绪 緒
续 續
轩 軒
悬 懸
选 選
癣 癬
绚 絢
勋 勛
勳 勛
询 詢
驯 馴
训 訓
逊 遜
鸦 鴉
哑 啞
亚 亞
讶 訝
阉 閹
盐 鹽
严 嚴
阎 閻
艳 艷
厌 厭
砚 硯
谚 諺
鸯 鴦
杨 楊
扬 揚
疡 瘍
阳 陽
养 養
样 樣
瑶 瑤
摇 搖
尧 堯
遥 遙
窑 窯
谣 謠
药 藥
爷 爺
页 頁
业 業
叶 葉
医 醫
铱 銥
颐 頤
遗 遺
仪 儀
蚁 蟻
艺 藝
亿 億
忆 憶
义 義
诣 詣
议 議
谊 誼
译 譯
异 異
绎 繹
荫 蔭
阴 陰
银 銀
饮 飲
隐 隱
樱 櫻
婴 嬰
鹰 鷹
应 應
缨 纓
莹 瑩
萤 螢
营 營
荧 熒
蝇 蠅
赢 贏
哟 喲
拥 擁
痈 癰
咏 詠
忧 憂
犹 猶
诱 誘
舆 輿
鱼 魚
渔 漁
娱 娛
与 與
屿 嶼
语 語
狱 獄
誉 譽
预 預
驭 馭
鸳 鴛
渊 淵
辕 轅
园 園
员 員
圆 圓
缘 緣
远 遠
约 約
跃 躍
钥 鑰
悦 悅
阅 閱
匀 勻
陨 隕
运 運
蕴 蘊
酝 醞
晕 暈
韵 韻
杂 雜
灾 災
载 載
攒 攢
暂 暫
赃 贓
脏 髒
枣 棗
责 責
则 則
泽 澤
贼 賊
赠 贈
铡 鍘
闸 閘
诈 詐
斋 齋
债 債
毡 氈
盏 盞
斩 斬
辗 輾
崭 嶄
栈 棧
战 戰
绽 綻
张 張
弡 張
涨 漲
帐 帳
账 賬
胀 脹
赵 趙
蛰 蟄
辙 轍
锗 鍺
这 這
贞 貞
针 針
侦 偵
诊 診
镇 鎮
阵 陣
挣 掙
睁 睜
狰 猙
帧 幀
郑 鄭
证 證
织 織
职 職
执 執
纸 紙
挚 摯
掷 擲
帜 幟
质 質
滞 滯
钟 鐘
终 終
肿 腫
众 眾
诌 謅
轴 軸
皱 皺
昼 晝
骤 驟
猪 豬
诸 諸
诛 誅
烛 燭
瞩 矚
嘱 囑
贮 貯
铸 鑄
驻 駐
专 專
砖 磚
转 轉
転 轉
桩 樁
装 裝
妆 妝
壮 壯
状 狀
锥 錐
赘 贅
坠 墜
缀 綴
谆 諄
浊 濁
兹 茲
资 資
渍 漬
踪 蹤
综 綜
总 總
纵 縱
邹 鄒
诅 詛
组 組
钻 鑽
亘 亙
芈 羋
啬 嗇
厍 厙
厣 厴
厮 廝
靥 靨
赝 贗
匦 匭
匮 匱
赜 賾
刭 剄
刿 劌
剀 剴
伛 傴
伥 倀
伫 佇
侪 儕
侬 儂
俦 儔
俨 儼
俪 儷
俣 俁
偾 僨
偬 傯
傥 儻
傧 儐
衮 袞
亵 褻
脔 臠
禀 稟
讦 訐
讧 訌
讪 訕
讴 謳
讵 詎
讷 訥
诂 詁
诃 訶
诋 詆
诏 詔
诎 詘
诒 詒
诓 誆
诔 誄
诖 詿
诙 詼
诜 詵
诟 詬
诠 詮
诤 諍
诨 諢
诩 詡
诮 誚
诰 誥
诳 誑
诹 諏
诼 諑
诿 諉
谀 諛
谄 諂
谇 誶
谌 諶
谏 諫
谑 謔
谒 謁
谔 諤
谕 諭
谖 諼
谙 諳
谛 諦
谘 諮
谝 諞
谟 謨
谠 讜
谥 謚
谧 謐
谪 謫
谮 譖
谯 譙
谲 譎
谳 讞
谵 譫
谶 讖
卺 巹
陉 陘
陧 隉
邝 鄺
邬 鄔
邺 鄴
郏 郟
郐 鄶
郄 郤
郓 鄆
郦 酈
刍 芻
奂 奐
劢 勱
勐 猛
巯 巰
垩 堊
圹 壙
坜 壢
垆 壚
垭 埡
垲 塏
埘 塒
埚 堝
埙 塤
芗 薌
苈 藶
苋 莧
苌 萇
苁 蓯
茏 蘢
茑 蔦
茔 塋
茕 煢
荛 蕘
荜 蓽
荞 蕎
荟 薈
荦 犖
荨 蕁
荩 藎
荪 蓀
荭 葒
莳 蒔
莴 萵
莅 蒞
莶 薟
莸 蕕
莺 鶯
莼 蓴
萦 縈
蒇 蕆
蒉 蕢
蒌 蔞
蓦 驀
蓠 蘺
蓣 蕷
蔹 蘞
蔺 藺
蕲 蘄
薮 藪
藓 蘚
奁 奩
尴 尷
扪 捫
抟 摶
挢 撟
揿 撳
摅 攄
撄 攖
撷 擷
撸 擼
撺 攛
弑 弒
叽 嘰
呒 嘸
呓 囈
呖 嚦
呙 咼
吣 唚
咛 嚀
哒 噠
哓 嘵
哔 嗶
哕 噦
哙 噲
哜 嚌
哝 噥
唛 嘜
唠 嘮
唢 嗩
啧 嘖
啭 囀
喾 嚳
嗳 噯
辔 轡
嘤 嚶
囵 圇
帏 幃
帻 幘
帼 幗
幞 襆
岖 嶇
岘 峴
岚 嵐
岽 崬
峄 嶧
峥 崢
崂 嶗
崃 崍
嵘 嶸
嵛 崳
嵝 嶁
巅 巔
徕 徠
犷 獷
狯 獪
狲 猻
猃 獫
猡 玀
猕 獼
饨 飩
饩 餼
饪 飪
饫 飫
饬 飭
饴 飴
饷 餉
饽 餑
馀 餘
馄 餛
馊 餿
馍 饃
馐 饈
馑 饉
馔 饌
赓 賡
廪 廩
怃 憮
怄 慪
忾 愾
怅 悵
怆 愴
怿 懌
恸 慟
恹 懨
恻 惻
恺 愷
恽 惲
悭 慳
惬 愜
愠 慍
愦 憒
懔 懍
闩 閂
闫 閆
闱 闈
闳 閎
闵 閔
闶 閌
闼 闥
闾 閭
阃 閫
阄 鬮
阆 閬
阈 閾
阊 閶
阋 鬩
阌 閿
阍 閽
阒 闃
阕 闋
阖 闔
阗 闐
阙 闕
沩 溈
泾 涇
浃 浹
浈 湞
浏 瀏
浔 潯
涞 淶
涠 潿
渎 瀆
渖 瀋
渌 淥
溆 漵
滟 灩
滠 灄
滢 瀅
滗 潷
潆 瀠
潇 瀟
潋 瀲
潴 瀦
濑 瀨
灏 灝
骞 騫
迩 邇
迳 逕
逦 邐
屦 屨
弪 弳
妪 嫗
姗 姍
娅 婭
娆 嬈
娈 孌
娲 媧
娴 嫻
婵 嬋
媪 媼
嫒 嬡
嫔 嬪
嫱 嬙
嬷 嬤
驵 駔
驷 駟
驸 駙
驺 騶
驿 驛
驽 駑
骁 驍
骅 驊
骈 駢
骊 驪
骐 騏
骒 騍
骓 騅
骖 驂
骘 騭
骛 騖
骜 驁
骝 騮
骟 騸
骢 驄
骣 驏
骥 驥
骧 驤
纡 紆
纣 紂
纨 紈
纩 纊
纭 紜
纰 紕
纾 紓
绀 紺
绁 紲
绂 紱
绉 縐
绋 紼
绌 絀
绐 紿
绗 絎
绛 絳
绠 綆
绡 綃
绨 綈
绫 綾
绮 綺
绯 緋
绲 緄
缍 綞
绶 綬
绺 綹
绻 綣
绾 綰
缁 緇
缂 緙
缃 緗
缇 緹
缈 緲
缋 繢
缌 緦
缑 緱
缒 縋
缗 緡
缙 縉
缜 縝
缛 縟
缟 縞
缡 縭
缢 縊
缣 縑
缤 繽
缥 縹
缦 縵
缧 縲
缫 繅
缬 纈
缭 繚
缯 繒
缰 韁
缱 繾
缳 繯
缵 纘
玑 璣
玮 瑋
珑 瓏
顼 頊
玺 璽
琏 璉
瓒 瓚
韪 韙
韬 韜
杩 榪
枥 櫪
枭 梟
栉 櫛
栊 櫳
栌 櫨
栀 梔
柽 檉
桠 椏
桡 橈
桢 楨
桤 榿
桦 樺
栾 欒
棂 櫺
椟 櫝
椠 槧
椤 欏
椁 槨
榄 欖
榇 櫬
榈 櫚
榉 櫸
槠 櫧
樯 檣
橥 櫫
橹 櫓
橼 櫞
檩 檁
殁 歿
殇 殤
殒 殞
殓 殮
殚 殫
殡 殯
轫 軔
轭 軛
轲 軻
轳 轤
轵 軹
轶 軼
轸 軫
轹 轢
轺 軺
轼 軾
轾 輊
辁 輇
辂 輅
辄 輒
辇 輦
辋 輞
辍 輟
辎 輜
辏 輳
辘 轆
辚 轔
戋 戔
戗 戧
戬 戩
瓯 甌
昙 曇
晔 曄
晖 暉
暧 曖
贳 貰
贶 貺
贻 貽
贽 贄
赀 貲
赅 賅
赆 贐
赈 賑
赉 賚
赇 賕
赍 齎
赕 賧
赙 賻
觇 覘
觊 覬
觋 覡
觌 覿
觎 覦
觏 覯
觐 覲
觑 覷
毵 毿
氇 氌
氩 氬
氲 氳
牍 牘
镏 鎦
镒 鎰
镓 鎵
镗 鏜
镘 鏝
镟 鏇
镝 鏑
镤 鏷
镦 鐓
镪 鏹
镬 鑊
镯 鐲
镱 鐿
鸠 鳩
鸪 鴣
鸲 鴝
鸶 鷥
鹦 鸚
痨 癆
瘘 瘺
瘾 癮
窭 窶
镔 鑌
镖 鏢
镙 鏍
镛 鏞
镧 鑭
镨 鐠
镫 鐙
镳 鑣
锺 鍾
稆 穭
鸢 鳶
鸨 鴇
鸩 鴆
鸬 鸕
鸱 鴟
鹬 鷸
鹭 鷺
疖 癤
疠 癘
痫 癇
瘅 癉
瘗 瘞
癞 癩
癫 癲
窦 竇
裆 襠
裢 褳
裣 襝
褛 褸
褴 襤
皲 皸
耧 耬
聍 聹
聩 聵
顸 頇
颀 頎
颃 頏
颍 潁
颏 頦
颔 頷
颜 顏
颚 顎
颛 顓
颞 顳
颟 顢
颡 顙
颢 顥
颦 顰
虬 虯
虿 蠆
蚬 蜆
蛎 蠣
蛏 蟶
蛱 蛺
蛲 蟯
蛳 螄
蛴 蠐
蝈 蟈
蝾 蠑
蝼 螻
罂 罌
笃 篤
笕 筧
笾 籩
筚 篳
筝 箏
箦 簀
箧 篋
箨 籜
箪 簞
箫 簫
篑 簣
簖 籪
籁 籟
舣 艤
舻 艫
羟 羥
粝 糲
粜 糶
絷 縶
麸 麩
酽 釅
鹾 鹺
趸 躉
跄 蹌
跞 躒
跷 蹺
跸 蹕
跹 躚
跻 躋
踬 躓
踯 躑
蹑 躡
蹒 蹣
蹰 躕
躏 躪
躜 躦
觞 觴
觯 觶
雳 靂
霁 霽
霭 靄
龀 齔
龃 齟
龅 齙
龆 齠
龇 齜
龉 齬
龊 齪
龌 齷
雠 讎
銮 鑾
錾 鏨
鱿 魷
鲂 魴
鲈 鱸
稣 穌
鲋 鮒
鲎 鱟
鲐 鮐
鲑 鮭
鲒 鮚
鲔 鮪
鲕 鮞
鲚 鱭
鲛 鮫
鲞 鮝
鲟 鱘
鲠 鯁
鲡 鱺
鲢 鰱
鲣 鰹
鲥 鰣
鲦 鰷
鲨 鯊
鲩 鯇
鲫 鯽
鲮 鯪
鲰 鯫
鲱 鯡
鲲 鯤
鲳 鯧
鲵 鯢
鮎 鯰
鲇 鯰
鲶 鯰
鲷 鯛
鲻 鯔
鲽 鰈
鳄 鱷
鳅 鰍
鳆 鰒
鳇 鰉
鳌 鰲
鳍 鰭
鳎 鰨
鳏 鰥
鳐 鰩
鳓 鰳
鳔 鰾
鳕 鱈
鳗 鰻
鳜 鱖
鳝 鱔
鳟 鱒
鳢 鱧
髅 髏
髋 髖
胧 朧
胪 臚
胫 脛
脍 膾
脶 腡
覥 靦
腽 膃
腭 齶
膑 臏
欤 歟
飑 颮
飒 颯
飓 颶
飕 颼
飙 飆
毂 轂
齑 齏
斓 斕
炀 煬
炜 煒
炝 熗
烨 燁
焖 燜
祯 禎
怼 懟
懑 懣
泶 澩
矶 磯
砀 碭
砗 硨
砺 礪
砻 礱
硖 硤
硗 磽
碛 磧
碜 磣
龛 龕
眦 眥
睐 睞
睑 瞼
罴 羆
羁 羈
钆 釓
钇 釔
钋 釙
钊 釗
钌 釕
钍 釷
钏 釧
钐 釤
钔 鍆
钗 釵
钕 釹
钛 鈦
钜 鉅
钣 鈑
钤 鈐
钫 鈁
钪 鈧
钭 鈄
钬 鈥
钰 鈺
钲 鉦
钴 鈷
钶 鈳
钸 鈽
钹 鈸
钺 鉞
钼 鉬
钽 鉭
铄 鑠
铈 鈰
铉 鉉
铋 鉍
铌 鈮
铍 鈹
铎 鐸
铐 銬
铑 銠
铒 鉺
铕 銪
铖 鋮
铗 鋏
铙 鐃
铟 銦
铠 鎧
铢 銖
铥 銩
铧 鏵
铨 銓
铪 鉿
铩 鎩
铮 錚
铯 銫
铳 銃
铴 鐋
铵 銨
铷 銣
铹 鐒
铼 錸
铽 鋱
铿 鏗
锂 鋰
锆 鋯
锇 鋨
锉 銼
锊 鋝
锒 鋃
锓 鋟
锔 鋦
锕 錒
锖 錆
锛 錛
锞 錁
锟 錕
锢 錮
锩 錈
锬 錟
锱 錙
锲 鍥
锴 鍇
锶 鍶
锷 鍔
锸 鍤
锼 鎪
锾 鍰
镂 鏤
锵 鏘
镄 鐨
镆 鏌
镉 鎘
镌 鐫
亲 親
黄 黃
尽 盡
襽 襴
瞆 瞶
斱 斫
佥 僉
决 決
强 強
墙 牆
蝎 蠍
紥 紮
烖 災
鷄 雞
嵗 歲
閙 鬧
粤 粵
嘘 噓
静 靜
盗 盜
吕 呂
禄 祿
彦 彥
秃 禿
抛 拋
猎 獵
蜡 蠟
壊 壞
拡 擴
鴎 鷗
涜 瀆
歳 歲
堖 垴
勲 勛
厛 廳
庁 廳
聴 聽
聼 聽
鈡 鐘
囯 國
売 賣
絵 繪
鵉 鸞
鸾 鸞
㐵 儒
粛 肅
凨 風
対 對
枱 檯
剤 劑
㨈 擠
斉 齊
亝 齊
兿 藝
帋 紙
貭 質
聀 職
覚 覺
唖 啞
襍 雜
雑 雜
賛 贊
鉄 鐵
廃 廢
営 營
労 勞
栄 榮
压 壓
圧 壓
艶 豔
気 氣
応 應
変 變
辺 邊
戯 戲
権 權
歓 歡
覌 觀
観 觀
鳮 雞
鶏 雞
戦 戰
継 繼
侭 儘
懐 懷
賍 贓
荘 莊
価 價
駅 驛
鹻 鹼
适 適
㓰 劃
歛 斂
炖 燉
闲 閑
砕 碎
桜 櫻
弍 二
别 別
庵蔼 菴藹
肮脏 骯髒
五脏 五臟
肝脏 肝臟
脾脏 脾臟
胰脏 胰臟
肺脏 肺臟
肾脏 腎臟
腑脏 腑臟
斗别气 鬥彆氣
闹别扭 鬧彆扭
发 發
牵一发 牽一髮
钧一发 鈞一髮
发䯻 髮髻
谋划 謀劃
划策 劃策
